step,epoch,metric,value
91,1,train/loss,2.8672380447387695
91,1,train/lr,3.185e-05
92,1,train/loss,2.974294662475586
92,1,train/lr,3.22e-05
93,1,train/loss,3.003767728805542
93,1,train/lr,3.255e-05
94,1,train/loss,2.8318281173706055
94,1,train/lr,3.289999999999999e-05
95,1,train/loss,2.7388529777526855
95,1,train/lr,3.3249999999999995e-05
96,1,train/loss,2.5675668716430664
96,1,train/lr,3.36e-05
97,1,train/loss,2.405301094055176
97,1,train/lr,3.395e-05
98,1,train/loss,2.6344854831695557
98,1,train/lr,3.4299999999999993e-05
99,1,train/loss,2.611492156982422
99,1,train/lr,3.4649999999999995e-05
100,1,train/loss,2.530596971511841
100,1,train/lr,3.5e-05
101,1,train/loss,3.0315089225769043
101,1,train/lr,3.535e-05
102,1,train/loss,3.125779628753662
102,1,train/lr,3.57e-05
103,1,train/loss,2.872760772705078
103,1,train/lr,3.6049999999999995e-05
104,1,train/loss,2.7982187271118164
104,1,train/lr,3.64e-05
105,1,train/loss,2.8065781593322754
105,1,train/lr,3.675e-05
106,1,train/loss,2.9184226989746094
106,1,train/lr,3.71e-05
107,1,train/loss,2.758462429046631
107,1,train/lr,3.745e-05
108,1,train/loss,2.569209098815918
108,1,train/lr,3.78e-05
109,1,train/loss,2.5975427627563477
109,1,train/lr,3.815e-05
110,1,train/loss,2.20101261138916
110,1,train/lr,3.85e-05
111,1,train/loss,2.5625662803649902
111,1,train/lr,3.885e-05
112,1,train/loss,2.481973648071289
112,1,train/lr,3.92e-05
113,1,train/loss,3.2559425830841064
113,1,train/lr,3.954999999999999e-05
114,1,train/loss,2.757049322128296
114,1,train/lr,3.9899999999999994e-05
115,1,train/loss,2.9378981590270996
115,1,train/lr,4.0249999999999996e-05
116,1,train/loss,2.9154319763183594
116,1,train/lr,4.059999999999999e-05
117,1,train/loss,2.5933518409729004
117,1,train/lr,4.094999999999999e-05
118,1,train/loss,2.671470880508423
118,1,train/lr,4.1299999999999994e-05
119,1,train/loss,2.6804208755493164
119,1,train/lr,4.1649999999999996e-05
120,1,train/loss,2.3807034492492676
120,1,train/lr,4.2e-05
121,1,train/loss,2.4542651176452637
121,1,train/lr,4.234999999999999e-05
122,1,train/loss,2.4673497676849365
122,1,train/lr,4.2699999999999994e-05
123,1,train/loss,2.3834869861602783
123,1,train/lr,4.3049999999999996e-05
124,1,train/loss,2.447542190551758
124,1,train/lr,4.34e-05
125,1,train/loss,2.571363925933838
125,1,train/lr,4.374999999999999e-05
126,1,train/loss,2.834019184112549
126,1,train/lr,4.4099999999999995e-05
127,1,train/loss,2.6645607948303223
127,1,train/lr,4.4449999999999996e-05
128,1,train/loss,2.661043643951416
128,1,train/lr,4.48e-05
129,1,train/loss,2.537647247314453
129,1,train/lr,4.515e-05
130,1,train/loss,2.762296438217163
130,1,train/lr,4.5499999999999995e-05
131,1,train/loss,2.421109676361084
131,1,train/lr,4.5849999999999996e-05
132,1,train/loss,2.604964256286621
132,1,train/lr,4.62e-05
133,1,train/loss,2.202836036682129
133,1,train/lr,4.655e-05
134,1,train/loss,2.1932268142700195
134,1,train/lr,4.69e-05
135,1,train/loss,2.3236160278320312
135,1,train/lr,4.7249999999999997e-05
136,1,train/loss,2.193591356277466
136,1,train/lr,4.76e-05
137,1,train/loss,2.1566293239593506
137,1,train/lr,4.795e-05
138,1,train/loss,3.0996036529541016
138,1,train/lr,4.8299999999999995e-05
139,1,train/loss,2.5258543491363525
139,1,train/lr,4.864999999999999e-05
140,1,train/loss,2.476316452026367
140,1,train/lr,4.899999999999999e-05
141,1,train/loss,2.313192367553711
141,1,train/lr,4.934999999999999e-05
142,1,train/loss,2.3228609561920166
142,1,train/lr,4.9699999999999995e-05
143,1,train/loss,2.5190587043762207
143,1,train/lr,5.004999999999999e-05
144,1,train/loss,2.20597505569458
144,1,train/lr,5.039999999999999e-05
145,1,train/loss,2.316882848739624
145,1,train/lr,5.0749999999999994e-05
146,1,train/loss,2.31573224067688
146,1,train/lr,5.1099999999999995e-05
147,1,train/loss,2.140040874481201
147,1,train/lr,5.145e-05
148,1,train/loss,2.2436373233795166
148,1,train/lr,5.179999999999999e-05
149,1,train/loss,2.085270881652832
149,1,train/lr,5.2149999999999994e-05
150,1,train/loss,2.207510471343994
150,1,train/lr,5.2499999999999995e-05
151,1,train/loss,2.486323595046997
151,1,train/lr,5.285e-05
152,1,train/loss,2.6921286582946777
152,1,train/lr,5.32e-05
153,1,train/loss,2.369925022125244
153,1,train/lr,5.3549999999999994e-05
154,1,train/loss,2.5397133827209473
154,1,train/lr,5.3899999999999996e-05
155,1,train/loss,1.9831970930099487
155,1,train/lr,5.425e-05
156,1,train/loss,2.819355010986328
156,1,train/lr,5.46e-05
157,1,train/loss,1.9895744323730469
157,1,train/lr,5.495e-05
158,1,train/loss,1.9495453834533691
158,1,train/lr,5.5299999999999996e-05
159,1,train/loss,1.9986430406570435
159,1,train/lr,5.565e-05
160,1,train/loss,2.5010085105895996
160,1,train/lr,5.6e-05
161,1,train/loss,1.9107422828674316
161,1,train/lr,5.635e-05
162,1,train/loss,2.4753832817077637
162,1,train/lr,5.6699999999999996e-05
163,1,train/loss,2.8366518020629883
163,1,train/lr,5.704999999999999e-05
164,1,train/loss,2.4064841270446777
164,1,train/lr,5.739999999999999e-05
165,1,train/loss,2.6566295623779297
165,1,train/lr,5.7749999999999994e-05
166,1,train/loss,2.4119770526885986
166,1,train/lr,5.809999999999999e-05
167,1,train/loss,2.2975611686706543
167,1,train/lr,5.844999999999999e-05
168,1,train/loss,2.494650363922119
168,1,train/lr,5.879999999999999e-05
169,1,train/loss,2.2821192741394043
169,1,train/lr,5.9149999999999994e-05
170,1,train/loss,2.0565567016601562
170,1,train/lr,5.9499999999999996e-05
171,1,train/loss,1.9345749616622925
171,1,train/lr,5.984999999999999e-05
172,1,train/loss,1.9980720281600952
172,1,train/lr,6.019999999999999e-05
173,1,train/loss,2.24409818649292
173,1,train/lr,6.0549999999999995e-05
174,1,train/loss,2.057981491088867
174,1,train/lr,6.0899999999999996e-05
175,1,train/loss,2.088998317718506
175,1,train/lr,6.125e-05
176,1,train/loss,2.3646981716156006
176,1,train/lr,6.159999999999999e-05
177,1,train/loss,2.4641661643981934
177,1,train/lr,6.195e-05
178,1,train/loss,2.8295223712921143
178,1,train/lr,6.23e-05
179,1,train/loss,2.017246961593628
179,1,train/lr,6.264999999999999e-05
180,1,train/loss,2.19381046295166
180,1,train/lr,6.3e-05
181,1,train/loss,2.2497663497924805
181,1,train/lr,6.335e-05
182,1,train/loss,2.0433502197265625
182,1,train/lr,6.37e-05
183,1,train/loss,2.1640210151672363
183,1,train/lr,6.405e-05
184,1,train/loss,1.904369592666626
184,1,train/lr,6.44e-05
185,1,train/loss,2.3189218044281006
185,1,train/lr,6.475e-05
186,1,train/loss,1.8360430002212524
186,1,train/lr,6.51e-05
187,1,train/loss,2.216777801513672
187,1,train/lr,6.544999999999999e-05
188,1,train/loss,2.488389015197754
188,1,train/lr,6.579999999999999e-05
189,1,train/loss,2.4359562397003174
189,1,train/lr,6.615e-05
190,1,train/loss,2.5114285945892334
190,1,train/lr,6.649999999999999e-05
191,1,train/loss,2.161318778991699
191,1,train/lr,6.684999999999999e-05
192,1,train/loss,2.3049678802490234
192,1,train/lr,6.72e-05
193,1,train/loss,2.288607358932495
193,1,train/lr,6.754999999999999e-05
194,1,train/loss,2.194655179977417
194,1,train/lr,6.79e-05
195,1,train/loss,1.889913558959961
195,1,train/lr,6.824999999999999e-05
196,1,train/loss,2.18137788772583
196,1,train/lr,6.859999999999999e-05
197,1,train/loss,2.054765224456787
197,1,train/lr,6.895e-05
198,1,train/loss,1.9848488569259644
198,1,train/lr,6.929999999999999e-05
199,1,train/loss,2.0605969429016113
199,1,train/lr,6.965e-05
200,1,train/loss,2.294567108154297
200,1,train/lr,7e-05
201,1,train/loss,2.6466875076293945
201,1,train/lr,6.999998972527848e-05
202,1,train/loss,2.2520828247070312
202,1,train/lr,6.999995890112e-05
203,1,train/loss,2.037578582763672
203,1,train/lr,6.999990752754261e-05
204,1,train/loss,2.0590267181396484
204,1,train/lr,6.99998356045765e-05
205,1,train/loss,2.1094412803649902
205,1,train/lr,6.999974313226389e-05
206,1,train/loss,1.7858901023864746
206,1,train/lr,6.999963011065908e-05
207,1,train/loss,2.1218199729919434
207,1,train/lr,6.999949653982842e-05
208,1,train/loss,2.1364612579345703
208,1,train/lr,6.999934241985035e-05
209,1,train/loss,1.9686753749847412
209,1,train/lr,6.999916775081533e-05
210,1,train/loss,1.8837835788726807
210,1,train/lr,6.999897253282594e-05
211,1,train/loss,1.973665475845337
211,1,train/lr,6.999875676599677e-05
212,1,train/loss,1.9977450370788574
212,1,train/lr,6.999852045045453e-05
213,1,train/loss,2.46946382522583
213,1,train/lr,6.999826358633795e-05
214,1,train/loss,2.1044247150421143
214,1,train/lr,6.999798617379786e-05
215,1,train/loss,2.1194377541542053
215,1,train/lr,6.99976882129971e-05
215,1,train/batches,859.0
215,1,train/compute_pct,99.91743298634297
215,1,train/compute_sec,98.39204321941361
215,1,train/data_wait_pct,0.08256701365703327
215,1,train/data_wait_sec,0.08130650411476381
215,1,train/examples,5154.0
215,1,train/examples_per_sec,52.339034007376185
215,1,train/input_tokens,1565674.0
215,1,train/peak_vram_gb,6.806167125701904
215,1,train/target_tokens,418379.0
215,1,train/tokens_per_sec,20148.121350298166
215,1,train/total_sec,98.47334972352837
215,1,train/epoch_loss,2.9470909479333303
215,1,epoch1/batches,859.0
215,1,epoch1/compute_pct,99.91743298634297
215,1,epoch1/compute_sec,98.39204321941361
215,1,epoch1/data_wait_pct,0.08256701365703327
215,1,epoch1/data_wait_sec,0.08130650411476381
215,1,epoch1/examples,5154.0
215,1,epoch1/examples_per_sec,52.339034007376185
215,1,epoch1/input_tokens,1565674.0
215,1,epoch1/peak_vram_gb,6.806167125701904
215,1,epoch1/target_tokens,418379.0
215,1,epoch1/tokens_per_sec,20148.121350298166
215,1,epoch1/total_sec,98.47334972352837
215,1,val/bleu,9.62141418872334
215,1,val/chrf,23.446132791070806
215,1,val/combined,15.01948583363293
215,1,val/eval_peak_vram_gb,6.806167125701904
215,1,val/eval_samples_per_sec,7.623641230243049
215,1,val/eval_seconds,75.29210552602308
215,1,val/eval_tokens_per_sec,1148.0353670030463
216,2,train/loss,2.3315110206604004
216,2,train/lr,6.999736970411066e-05
217,2,train/loss,2.0196094512939453
217,2,train/lr,6.99970306473255e-05
218,2,train/loss,2.1697945594787598
218,2,train/lr,6.999667104284072e-05
219,2,train/loss,2.3779070377349854
219,2,train/lr,6.999629089086742e-05
220,2,train/loss,2.0115981101989746
220,2,train/lr,6.999589019162885e-05
221,2,train/loss,2.064760684967041
221,2,train/lr,6.999546894536023e-05
222,2,train/loss,1.941347360610962
222,2,train/lr,6.999502715230888e-05
223,2,train/loss,1.9685583114624023
223,2,train/lr,6.999456481273423e-05
224,2,train/loss,2.0507242679595947
224,2,train/lr,6.999408192690769e-05
225,2,train/loss,1.8242895603179932
225,2,train/lr,6.99935784951128e-05
226,2,train/loss,1.888059377670288
226,2,train/lr,6.999305451764512e-05
227,2,train/loss,2.0346755981445312
227,2,train/lr,6.999250999481232e-05
228,2,train/loss,2.6857407093048096
228,2,train/lr,6.999194492693406e-05
229,2,train/loss,2.257347822189331
229,2,train/lr,6.999135931434216e-05
230,2,train/loss,1.9512146711349487
230,2,train/lr,6.99907531573804e-05
231,2,train/loss,2.0293920040130615
231,2,train/lr,6.99901264564047e-05
232,2,train/loss,1.958680510520935
232,2,train/lr,6.9989479211783e-05
233,2,train/loss,1.91232168674469
233,2,train/lr,6.998881142389533e-05
234,2,train/loss,2.1367180347442627
234,2,train/lr,6.998812309313374e-05
235,2,train/loss,1.613118290901184
235,2,train/lr,6.99874142199024e-05
236,2,train/loss,1.6126469373703003
236,2,train/lr,6.998668480461749e-05
237,2,train/loss,2.159151792526245
237,2,train/lr,6.998593484770726e-05
238,2,train/loss,2.127739667892456
238,2,train/lr,6.998516434961206e-05
239,2,train/loss,1.7699058055877686
239,2,train/lr,6.998437331078424e-05
240,2,train/loss,2.0647692680358887
240,2,train/lr,6.998356173168825e-05
241,2,train/loss,2.6175436973571777
241,2,train/lr,6.99827296128006e-05
242,2,train/loss,2.1494638919830322
242,2,train/lr,6.998187695460983e-05
243,2,train/loss,1.9974007606506348
243,2,train/lr,6.998100375761658e-05
244,2,train/loss,1.941481113433838
244,2,train/lr,6.998011002233352e-05
245,2,train/loss,2.0362167358398438
245,2,train/lr,6.997919574928538e-05
246,2,train/loss,2.051213264465332
246,2,train/lr,6.997826093900895e-05
247,2,train/loss,1.821091890335083
247,2,train/lr,6.99773055920531e-05
248,2,train/loss,1.7423646450042725
248,2,train/lr,6.997632970897873e-05
249,2,train/loss,1.8359711170196533
249,2,train/lr,6.997533329035879e-05
250,2,train/loss,1.7936233282089233
250,2,train/lr,6.997431633677834e-05
251,2,train/loss,1.9921897649765015
251,2,train/lr,6.997327884883445e-05
252,2,train/loss,2.0895564556121826
252,2,train/lr,6.997222082713623e-05
253,2,train/loss,2.440194606781006
253,2,train/lr,6.99711422723049e-05
254,2,train/loss,2.0545129776000977
254,2,train/lr,6.99700431849737e-05
255,2,train/loss,2.0148892402648926
255,2,train/lr,6.996892356578794e-05
256,2,train/loss,1.8479502201080322
256,2,train/lr,6.996778341540497e-05
257,2,train/loss,2.0026450157165527
257,2,train/lr,6.996662273449421e-05
258,2,train/loss,1.9259812831878662
258,2,train/lr,6.996544152373711e-05
259,2,train/loss,1.6081006526947021
259,2,train/lr,6.996423978382722e-05
260,2,train/loss,2.0467894077301025
260,2,train/lr,6.996301751547009e-05
261,2,train/loss,2.0330896377563477
261,2,train/lr,6.996177471938336e-05
262,2,train/loss,2.149989604949951
262,2,train/lr,6.99605113962967e-05
263,2,train/loss,1.6339964866638184
263,2,train/lr,6.995922754695185e-05
264,2,train/loss,1.9544342756271362
264,2,train/lr,6.995792317210257e-05
265,2,train/loss,1.9819600582122803
265,2,train/lr,6.995659827251473e-05
266,2,train/loss,2.1325747966766357
266,2,train/lr,6.99552528489662e-05
267,2,train/loss,1.9928245544433594
267,2,train/lr,6.995388690224689e-05
268,2,train/loss,2.0704212188720703
268,2,train/lr,6.995250043315882e-05
269,2,train/loss,1.8934671878814697
