step,epoch,metric,value
92,1,train/lr,4.600000000000001e-05
93,1,train/loss,3.474663734436035
93,1,train/lr,4.6500000000000005e-05
94,1,train/loss,3.4476490020751953
94,1,train/lr,4.7e-05
95,1,train/loss,3.4395368099212646
95,1,train/lr,4.75e-05
96,1,train/loss,3.461160659790039
96,1,train/lr,4.8e-05
97,1,train/loss,3.3872265815734863
97,1,train/lr,4.85e-05
98,1,train/loss,3.2873666286468506
98,1,train/lr,4.9e-05
99,1,train/loss,3.233912229537964
99,1,train/lr,4.9500000000000004e-05
100,1,train/loss,3.110668420791626
100,1,train/lr,5e-05
101,1,train/loss,3.875363349914551
101,1,train/lr,5.05e-05
102,1,train/loss,3.7545859813690186
102,1,train/lr,5.1000000000000006e-05
103,1,train/loss,3.5432281494140625
103,1,train/lr,5.1500000000000005e-05
104,1,train/loss,3.536778450012207
104,1,train/lr,5.2000000000000004e-05
105,1,train/loss,3.520153522491455
105,1,train/lr,5.25e-05
106,1,train/loss,3.43928861618042
106,1,train/lr,5.300000000000001e-05
107,1,train/loss,3.274033546447754
107,1,train/lr,5.3500000000000006e-05
108,1,train/loss,3.2637734413146973
108,1,train/lr,5.4000000000000005e-05
109,1,train/loss,3.353257656097412
109,1,train/lr,5.45e-05
110,1,train/loss,3.313265085220337
110,1,train/lr,5.500000000000001e-05
111,1,train/loss,3.261343002319336
111,1,train/lr,5.550000000000001e-05
112,1,train/loss,3.1607789993286133
112,1,train/lr,5.6000000000000006e-05
113,1,train/loss,3.090231418609619
113,1,train/lr,5.65e-05
114,1,train/loss,3.0683610439300537
114,1,train/lr,5.6999999999999996e-05
115,1,train/loss,2.9673891067504883
115,1,train/lr,5.7499999999999995e-05
116,1,train/loss,2.9722137451171875
116,1,train/lr,5.8e-05
117,1,train/loss,2.9596359729766846
117,1,train/lr,5.85e-05
118,1,train/loss,2.9014410972595215
118,1,train/lr,5.9e-05
119,1,train/loss,2.7626819610595703
119,1,train/lr,5.95e-05
120,1,train/loss,3.0468664169311523
120,1,train/lr,6e-05
121,1,train/loss,2.8499770164489746
121,1,train/lr,6.05e-05
122,1,train/loss,2.805388927459717
122,1,train/lr,6.1e-05
123,1,train/loss,2.7643680572509766
123,1,train/lr,6.15e-05
124,1,train/loss,2.731673240661621
124,1,train/lr,6.2e-05
125,1,train/loss,2.796563148498535
125,1,train/lr,6.25e-05
126,1,train/loss,3.4473602771759033
126,1,train/lr,6.3e-05
127,1,train/loss,3.3018085956573486
127,1,train/lr,6.35e-05
128,1,train/loss,3.1059536933898926
128,1,train/lr,6.400000000000001e-05
129,1,train/loss,3.0314271450042725
129,1,train/lr,6.450000000000001e-05
130,1,train/loss,2.8525776863098145
130,1,train/lr,6.500000000000001e-05
131,1,train/loss,2.985398769378662
131,1,train/lr,6.55e-05
132,1,train/loss,2.9230103492736816
132,1,train/lr,6.6e-05
133,1,train/loss,2.93517804145813
133,1,train/lr,6.65e-05
134,1,train/loss,2.8670756816864014
134,1,train/lr,6.7e-05
135,1,train/loss,2.8505706787109375
135,1,train/lr,6.750000000000001e-05
136,1,train/loss,2.7759952545166016
136,1,train/lr,6.800000000000001e-05
137,1,train/loss,2.687504768371582
137,1,train/lr,6.850000000000001e-05
138,1,train/loss,2.7256712913513184
138,1,train/lr,6.9e-05
139,1,train/loss,2.7404403686523438
139,1,train/lr,6.95e-05
140,1,train/loss,2.6599416732788086
140,1,train/lr,7e-05
141,1,train/loss,2.624999523162842
141,1,train/lr,7.05e-05
142,1,train/loss,2.629547119140625
142,1,train/lr,7.1e-05
143,1,train/loss,2.638300895690918
143,1,train/lr,7.15e-05
144,1,train/loss,2.6081438064575195
144,1,train/lr,7.2e-05
145,1,train/loss,2.5917601585388184
145,1,train/lr,7.25e-05
146,1,train/loss,2.6543946266174316
146,1,train/lr,7.3e-05
147,1,train/loss,2.6478734016418457
147,1,train/lr,7.35e-05
148,1,train/loss,2.5696816444396973
148,1,train/lr,7.4e-05
149,1,train/loss,2.616641044616699
149,1,train/lr,7.450000000000001e-05
150,1,train/loss,2.6884496212005615
150,1,train/lr,7.500000000000001e-05
151,1,train/loss,3.146969795227051
151,1,train/lr,7.55e-05
152,1,train/loss,2.763882637023926
152,1,train/lr,7.6e-05
