step,epoch,metric,value
92,1,train/loss,3.461369037628174
92,1,train/lr,4.600000000000001e-05
93,1,train/loss,3.447765827178955
93,1,train/lr,4.6500000000000005e-05
94,1,train/loss,3.3278069496154785
94,1,train/lr,4.7e-05
95,1,train/loss,3.2896969318389893
95,1,train/lr,4.75e-05
96,1,train/loss,3.2828145027160645
96,1,train/lr,4.8e-05
97,1,train/loss,3.2469329833984375
97,1,train/lr,4.85e-05
98,1,train/loss,3.173246383666992
98,1,train/lr,4.9e-05
99,1,train/loss,3.0696496963500977
99,1,train/lr,4.9500000000000004e-05
100,1,train/loss,3.0403175354003906
100,1,train/lr,5e-05
101,1,train/loss,3.9738454818725586
101,1,train/lr,5.05e-05
102,1,train/loss,3.801842212677002
102,1,train/lr,5.1000000000000006e-05
103,1,train/loss,3.584996223449707
103,1,train/lr,5.1500000000000005e-05
104,1,train/loss,3.661459445953369
104,1,train/lr,5.2000000000000004e-05
105,1,train/loss,3.6556520462036133
105,1,train/lr,5.25e-05
106,1,train/loss,3.280050754547119
106,1,train/lr,5.300000000000001e-05
107,1,train/loss,3.329824686050415
107,1,train/lr,5.3500000000000006e-05
108,1,train/loss,3.3792521953582764
108,1,train/lr,5.4000000000000005e-05
109,1,train/loss,3.2931747436523438
109,1,train/lr,5.45e-05
110,1,train/loss,3.1711912155151367
110,1,train/lr,5.500000000000001e-05
111,1,train/loss,3.2146735191345215
111,1,train/lr,5.550000000000001e-05
112,1,train/loss,3.0219461917877197
112,1,train/lr,5.6000000000000006e-05
113,1,train/loss,3.1377270221710205
113,1,train/lr,5.65e-05
114,1,train/loss,2.9575066566467285
114,1,train/lr,5.6999999999999996e-05
115,1,train/loss,2.9355082511901855
115,1,train/lr,5.7499999999999995e-05
116,1,train/loss,2.884268283843994
116,1,train/lr,5.8e-05
117,1,train/loss,2.9261584281921387
117,1,train/lr,5.85e-05
118,1,train/loss,2.844916343688965
118,1,train/lr,5.9e-05
119,1,train/loss,2.7870514392852783
119,1,train/lr,5.95e-05
120,1,train/loss,2.7141284942626953
120,1,train/lr,6e-05
121,1,train/loss,2.8903658390045166
121,1,train/lr,6.05e-05
122,1,train/loss,2.7531638145446777
122,1,train/lr,6.1e-05
123,1,train/loss,2.732494592666626
123,1,train/lr,6.15e-05
124,1,train/loss,2.6766037940979004
124,1,train/lr,6.2e-05
125,1,train/loss,2.7177987098693848
125,1,train/lr,6.25e-05
126,1,train/loss,3.4189236164093018
126,1,train/lr,6.3e-05
127,1,train/loss,3.332200765609741
127,1,train/lr,6.35e-05
128,1,train/loss,3.0097906589508057
128,1,train/lr,6.400000000000001e-05
129,1,train/loss,3.3419384956359863
129,1,train/lr,6.450000000000001e-05
130,1,train/loss,3.0210418701171875
130,1,train/lr,6.500000000000001e-05
131,1,train/loss,2.83492112159729
131,1,train/lr,6.55e-05
132,1,train/loss,2.8980398178100586
132,1,train/lr,6.6e-05
133,1,train/loss,2.876478672027588
133,1,train/lr,6.65e-05
134,1,train/loss,2.842061996459961
134,1,train/lr,6.7e-05
135,1,train/loss,2.783557415008545
135,1,train/lr,6.750000000000001e-05
136,1,train/loss,2.6839852333068848
136,1,train/lr,6.800000000000001e-05
137,1,train/loss,2.7498927116394043
137,1,train/lr,6.850000000000001e-05
138,1,train/loss,2.6977193355560303
138,1,train/lr,6.9e-05
139,1,train/loss,2.690791130065918
139,1,train/lr,6.95e-05
140,1,train/loss,2.6784534454345703
140,1,train/lr,7e-05
141,1,train/loss,2.802534341812134
141,1,train/lr,7.05e-05
142,1,train/loss,2.6043198108673096
142,1,train/lr,7.1e-05
143,1,train/loss,2.629509687423706
143,1,train/lr,7.15e-05
144,1,train/loss,2.600813388824463
144,1,train/lr,7.2e-05
145,1,train/loss,2.4855918884277344
145,1,train/lr,7.25e-05
146,1,train/loss,2.5465922355651855
146,1,train/lr,7.3e-05
147,1,train/loss,2.670916795730591
147,1,train/lr,7.35e-05
148,1,train/loss,2.556023597717285
148,1,train/lr,7.4e-05
149,1,train/loss,2.6168317794799805
149,1,train/lr,7.450000000000001e-05
150,1,train/loss,2.6679763793945312
150,1,train/lr,7.500000000000001e-05
151,1,train/loss,3.0426125526428223
151,1,train/lr,7.55e-05
152,1,train/loss,2.7391533851623535
152,1,train/lr,7.6e-05
153,1,train/loss,2.650696277618408
153,1,train/lr,7.65e-05
154,1,train/loss,2.806244373321533
154,1,train/lr,7.7e-05
155,1,train/loss,2.671741247177124
155,1,train/lr,7.75e-05
156,1,train/loss,2.5820541381835938
156,1,train/lr,7.800000000000001e-05
157,1,train/loss,2.5245275497436523
157,1,train/lr,7.850000000000001e-05
158,1,train/loss,2.6091060638427734
158,1,train/lr,7.900000000000001e-05
159,1,train/loss,2.5974345207214355
159,1,train/lr,7.950000000000001e-05
160,1,train/loss,2.5609402656555176
160,1,train/lr,8e-05
161,1,train/loss,2.450314521789551
161,1,train/lr,8.05e-05
162,1,train/loss,2.420123815536499
162,1,train/lr,8.1e-05
163,1,train/loss,2.5275731086730957
